 smile id
4258 COC1=CC(NC2=CC=CC=C2)=CC=C1NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L93568
4259 CCC(NC1=NC(NC[C@H]2COC(C)(C)O2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1 L37872
4260 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCCC2=NC=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92719
4261 C[C@@H](NC1=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(C)C=C1 L13613
4262 OC(=O)CCCC1CCN(CC1)C1=NC(N[C@@H]2C[C@@H]2F)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L4587
4263 CCN(CCN(C)C)C1=NC(NC[C@H](C)C(O)=O)=NC(NC2=CC=CC=N2=O)=N1 L77240
4264 C[C@@H](CNC1=NC(NC(C)C2=CC=CO2)=NC(=N1)N(C)CCC(O)C1=CC=CC=C1)C(O)=O L77655
4265 COC1=C(OC)C(CCNC2=NC(NC[C@H](C)C(O)=O)=NC(NC3=C(C)C=CC(I)=C3)=N2)=CC=C1 L76894
4266 NC1=CC=C(NC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CCCCC2C2=CC=CN=C2)C=C1 L40633
4267 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2CC3CCC2C3)=N1 L37120
4268 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCCC2=CC=CC=C2F)=N1 L70528
4269 CC1=C(CNC2=NC(NCCC3=CNC4=C3C=C(Br)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=CC=C1Cl L1707
4270 C[C@@H](CNC1=NC(NC2=C(N)C=C(C)C(C)=C2)=NC(=N1)N(C)CC1=CC=CN=C1)C(O)=O L80905
4271 CCN(CC1=CC=CC=C1)C1=NC(NCCC2=CNC3=C2C=C(OC)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L14299
4272 CCCCN(CC1=CC=CC=C1)C1=NC(NCC2=C(C)C=C(Cl)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L47248
4273 COC[C@H](CC1=CC=CC=C1)NC1=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=NC(NC[C@H](C)C(O)=O)=N1 L94828
4274 C[C@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1)C1=CC=CC=C1 L49985
4275 CCN(CC1=CC(C)=CC=C1)C1=NC(NCCC2=CC=CC=C2Cl)=NC(NC[C@H](C)C(O)=O)=N1 L90015
4276 OCC1CC2=C(C=CC=C2)N1C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(F)C(F)=CC(F)=C2)=N1 L58952
4277 CCC(NC1=NC(NCCC2=CC=CC(F)=C2)=NC(NC[C@H](C)C(O)=O)=N1)C1=CC=CC=C1 L74850
4278 C[C@@H](CNC1=NC(NC2=C(N)C=C(C)C(C)=C2)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1)C(O)=O L81021
4279 CCCC1=CC=C(NC2=NC(NCCC3=CC=C(OC)C(Br)=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L8219
4280 COC1=CC=CC(CN(C)C2=NC(=NC(NC3=C(C)C=CC(I)=C3)=N2)N2CCC(CCCC(O)=O)CC2)=C1 L3142
4281 CCN(CC1=CC=CC=C1)C1=NC(NCCC2=CC=CC(Cl)=C2)=NC(NC[C@H](C)C(O)=O)=N1 L88094
4282 C[C@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)C1=CC=CC2=C1C=CC=C2 L61878
4283 COC1=CC=CC=C1CCNC1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72861
4284 C[C@@H](N(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1)C1=C2C=CC=CC2=CC=C1 L37439
4285 OCC1CC2=C(C=CC=C2)N1C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(Cl)=C2)=N1 L64328
4286 CC1=C(CNC2=NC(=NC(NC3=C4C=CC=CC4=CC=C3)=N2)N2CCC(CCCC(O)=O)CC2)C(Cl)=CC=C1 L22692
4287 COC1=CC=CC(CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N(CC=C)C2CCCC2)=C1OC L48296
4288 CC1=CC(CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=N2)=CC=C1 L72802
4289 C[C@@H](CNC1=NC(=NC(=N1)N(C)CC1=CC=CC(C)=C1)N(C)CC1=CC=C(Cl)C=C1)C(O)=O L90372
4290 CCCC1=CC=C(NC2=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C=C1 L45117
4291 CCCC1=CC=C(NC2=NC(=NC(=N2)N2CCC(CCCC(O)=O)CC2)N2CCC(CC2)C2=NOC3=C2C=C(F)C=C3)C=C1 L8070
4292 COC1=CC(CN(C)C2=NC(NC3(CCSCC3)C(O)=O)=NC(N[C@@H](C)C3=CC=C(Br)C=C3)=N2)=CC(OC)=C1OC L49803
4293 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C3C=CC=CC3=C2)=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=N1 L26319
4294 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCN(CC1)C1=CC=C(F)C=C1 L59202
4295 COC[C@H](CC1=CC=CC=C1)NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L57835
4296 COC1=CC=CC(CN(C)C2=NC(=NC(NCC3=CC=CC=C3Br)=N2)N2CCC(CCCC(O)=O)CC2)=C1 L26950
4297 COC[C@H](CC1=CC=CC=C1)NC1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(NC[C@H](C)C(O)=O)=N1 L94827
4298 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53199
4299 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCC2=CC=C(Br)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53311
4300 CN(CC1=CC=CC(C)=C1)C1=NC(=NC(=N1)N1CCN(CC1)C1=CC=CC=C1C)N1CCC(CCCC(O)=O)CC1 L6276
4301 CCC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1OC)C1=CC=CC=C1 L37895
4302 COC1=CC=CC(CN(C)C2=NC(=NC(NC3=C(CN(C)C4CCCCC4)C=CC=C3)=N2)N2CCC(CCCC(O)=O)CC2)=C1 L3334
4303 CC1C2CC(CC1NC1=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N1)C2(C)C L37053
4304 COC1=CC=CC=C1CN(C)C1=NC(=NC(NCC2=C3C=CC=CC3=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L26759
4305 NC1=CC=C(OC2=CC=C(NC3=NC(NCC4=CC=CC(Cl)=C4)=NC(=N3)N3CCC(CCCC(O)=O)CC3)C=C2)C=C1 L24711
4306 CN(CC1=CC(Cl)=CC=C1)C1=NC(=NC(NCC2=CC=C(Cl)C(=C2)C(F)(F)F)=N1)N1CCC(CCCC(O)=O)CC1 L1986
4307 C[C@@H](NC1=NC(NCC2=CC(Br)=CC=C2F)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=C2C=CC=CC2=C1 L50634
4308 OCC1CC2=C(C=CC=C2)N1C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(=C2)C(F)(F)F)=N1 L64136
4309 CC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=NC=C1)C(O)C1=CC=CC=C1 L52300
4310 CCCCN(CC)C1=NC(N[C@H](C)C2=CC(OC)=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L47050
4311 COC1=CC2=C(NC=C2CCNC2=NC(=NC(NCC3=CC=C(C=C3)C(F)(F)F)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L27163
4312 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=CC=CC(C)=C2C)=NC(NC2(CCSCC2)C(O)=O)=N1 L53031
4313 CCN(CC1=CC=C(C)C=C1)C1=NC(NCCC2=C(Cl)C=C(Cl)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L1312
4314 OC(=O)CCCC1CCN(CC1)C1=NC(NCCSCC2=C(Cl)C=CC=C2Cl)=NC(NCCC2=CC=C(Br)C=C2)=N1 L35674
4315 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC=C2Br)=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=N1 L26941
4316 CN(CC1=CC=C(F)C=C1)C1=NC(NCC2=CC(I)=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53708
4317 CCCCCC1=CC=C(NC2=NC(NCCC3=CNC4=C3C=C(Br)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L8811
4318 CN(CC1=C(NC2=NC(NCC3=C(Cl)C=CC=C3OC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=CC=C1)C1CCCCC1 L3412
4319 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2)C1CCCCC1 L50118
4320 C[C@@H](NC1=NC(NC2=CC=C(N)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=C2C=CC=CC2=C1 L50617
4321 CCCCN(CC1=CC=CC=C1)C1=NC(NCCC2=CC=C(OC)C(Br)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L10523
4322 CN(CC1=C(NC2=NC(N[C@H]3CCCC[C@@H]3OCC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=CC=C1)C1CCCCC1 L3325
4323 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NCC2=CC(Cl)=CC=C2Cl)=N1)N1CCC(CCCC(O)=O)CC1 L28118
4324 CN(CC1=CC=CC(C)=C1)C1=NC(=NC(NCCC2=C(C)C=C(C)C=C2)=N1)N1CCC(CCCC(O)=O)CC1 L1476
4325 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCCC2=CC=CC=C2F)=N1 L70551
4326 COC1=CC=C(OC)C(CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CCN(CC2)C2=CC=CC=C2C)=C1 L43118
4327 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC=N2=O)=NC(=N1)N1CCNCC1 L3477
4328 C[C@@H](CNC1=NC(N[C@@H](C)C2=CC=C(Br)C=C2)=NC(=N1)N(C)CC1=CC=CN=C1)C(O)=O L86665
4329 COC1=CC=CC(CN(C)C2=NC(NC[C@H](C)C(O)=O)=NC(N[C@H](C)C3=CC=C4C=CC=CC4=C3)=N2)=C1 L87430
4330 C[C@@H](CNC1=NC(N[C@@H](CC2=CC=C(C)C=C2)C2=CC=CC=C2)=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C(O)=O L79360
4331 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCN(CC1)C1=CC=C(F)C=C1 L59223
4332 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C(F)=C2)C(F)(F)F)=NC(NCCC2=CC=CC=C2OC2=CC=CC=C2)=N1 L29006
4333 CCCCN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1C(CO)CC2=C1C=CC=C2 L46856
4334 OC(=O)CCCC1CCN(CC1)C1=NC(NCCC2=CC=C(Cl)C=C2)=NC(NCCC2=CC=CC=C2OC2=CC=CC=C2)=N1 L33422
4335 C[C@H](NC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1 L13120
4336 CC1=CC(CNC2=NC(NCCC3=CNC4=C3C=C(Cl)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)=CC(C)=C1 L5932
4337 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L18447
4338 OCC1CN(C2=NC(NCC(O)C3=CC=CN=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L757
4339 COC1=CC=CC(CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(N[C@H](C)C3=CC=C(Br)C=C3)=N2)=C1OC L52520
4340 CC(C)CCN(CCC(C)C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC(C)=C1 L46404
4341 CN(CC=C)C1=NC(=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)N1CCC(CCCC(O)=O)CC1 L25037
4342 COC1=CC=CC=C1CN(C)C1=NC(=NC(NC2=C(C)C=CC(I)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L3143
4343 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C(F)C=C2)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L25325
4344 OC(=O)C1(CCSCC1)NC1=NC(=NC(=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1)N1CCC(CC1)N1N=NC2=CC=CC=C12 L59519
4345 COC1=CC=CC(OC)=C1CNC1=NC(=NC(=N1)N1CCCCC1C1=CC=CN=C1)N1CCC(CCCC(O)=O)CC1 L3750
4346 C[C@@H](CNC1=NC(NCCC2=C(C)C=C(C)C=C2)=NC(=N1)N(C)CCC(O)C1=CC=CC=C1)C(O)=O L75159
4347 C[C@@H](CNC1=NC(NC2=C(N)C=C(C)C(C)=C2)=NC(=N1)N(C)CC1=CC=CC(C)=C1)C(O)=O L80964
4348 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=N1 L72647
4349 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(OC(F)(F)F)=C2)=NC(=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L30342
4350 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC(=C2)C2=CC=CC=C2)=NC(NC2=CC=C(OCC3=CC=CC=C3)C=C2)=N1 L23165
4351 OCC1CC2=C(C=CC=C2)N1C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(Cl)C(Cl)=CC=C2)=N1 L64520
4352 CC1=CC=CC(CNC2=NC(=NC(=N2)N2CCN(CC2)C2=CC=CC=C2C)N2CCC(CCCC(O)=O)CC2)=C1 L6182
4353 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NCCSCC2=C(Cl)C=CC=C2Cl)=N1)N1CCC(CCCC(O)=O)CC1 L35563
4354 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCSCC2=C(Cl)C=CC=C2Cl)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6328
4355 COC1=C(OC)C(CCNC2=NC(NC[C@H](C)C(O)=O)=NC(=N2)N(C)CC2=CC=CC(=C2)C(F)(F)F)=CC=C1 L90142
4356 COC1=CC=CC(=C1)[C@@H](C)NC1=NC(=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F)N1CCC(CCCC(O)=O)CC1 L16330
4357 COC1=CC2=C(C=C1)C(CCNC1=NC(NC[C@H](C)C(O)=O)=NC(=N1)N1CC(CO)OC3=CC=CC=C13)=CN2 L74394
4358 CC(C)N(CC1=CC=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L85719
4359 C[C@@H](CNC1=NC(=NC(NCC2=CC=C(OC(F)F)C=C2)=N1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74411
4360 CN(CC1=CC=CC(C)=C1)C1=NC(=NC(NCC2=CC=C(Cl)C=C2Cl)=N1)N1CCC(CCCC(O)=O)CC1 L30660
4361 CCN(CCOC)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L88791
4362 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C3C=CC=CC3=C2)=NC(NCC2=CC=CC(Cl)=C2)=N1 L26439
4363 COC1=CC=C(CCNC2=NC(=NC(NCC(Cl)CCCCl)=N2)N2CCC(CCCC(O)=O)CC2)C=C1Br L34523
4364 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(OC(F)(F)F)=C2)=NC(NCCC2=CC=C(Br)C=C2)=N1 L30490
4365 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC(C2=CC=CC=C2)C2=CC=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L33280
4366 CN(CC1=CC(Cl)=CC=C1)C1=NC(=NC(NCC(Cl)CCCCl)=N1)N1CCC(CCCC(O)=O)CC1 L34434
4367 CCN(CC1=CC=CC=C1)C1=NC(NCC(O)C2=CC=CN=C2)=NC(NC[C@H](C)C(O)=O)=N1 L88117
4368 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=CC(OC(F)F)=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92557
4369 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CNC3=C2C=CC=C3)=NC(NC2(CCSCC2)C(O)=O)=N1 L43178
4370 C[C@@H](CNC1=NC(NC2=CC=C(OC3=CC=C(N)C=C3)C=C2)=NC(=N1)N(C)CC1=CC=CC(C)=C1)C(O)=O L98436
4371 C[C@H](NC1=NC(NCC2=CC(I)=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1 L50060
4372 CN(CC1=CC=CC=C1Cl)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2CCC(N)CC2)=N1 L62276
4373 CC(NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(C)C(Br)=C2)=N1)C(O)C1=CC=CC=C1 L43833
4374 COC1=CC=CC=C1N1CCN(CC1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CO1 L53860
4375 OC(=O)CCCC1CCN(CC1)C1=NC(NCCC2=CC=C(Cl)C=C2)=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=N1 L33580
4376 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=C3C=CC=CC3=CC=C2)=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=N1 L26829
4377 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NCC2=C(C)C=C(Cl)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L55312
4378 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCCN2CCCCC2)=N1 L71872
4379 CC(NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=C(Cl)C=C1)C(O)C1=CC=CC=C1 L89155
4380 CC(NC1=NC(NC[C@H](C)C(O)=O)=NC(=N1)N(C)CC1=CC=C(Cl)C=C1)C(O)C1=CC=CC=C1 L90297
4381 CCN(CC1=CC=CC=C1)C1=NC(NCC2=C(C)C=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L51109
4382 OC(=O)CCCC1CCN(CC1)C1=NC(NC(CC2=CC=CC=C2)C2=CC=CC=C2)=NC(NCCC2=CC=CC(Cl)=C2)=N1 L33182
4383 CCC(NC1=NC(NCC(C)(C)CN(C)C)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1 L37907
4384 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC=N2=O)=NC(NCCSCC2=CC=CO2)=N1 L3473
4385 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=NC(=N1)N1CCN(CC2=CC=CC=C2)CC1 L29783
4386 COC1=CC=CC(OC)=C1CNC1=NC(=NC(NCCC2=CNC3=C2C=C(C)C=C3)=N1)N1CCC(CCCC(O)=O)CC1 L5478
4387 COC1=CC=CC(OC)=C1CNC1=NC(NCCC2=CNC3=C2C=C(C)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L20191
4388 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=NC(NCC2=CC(I)=CC=C2)=N1 L29900
4389 COC1=CC=CC2=C1NC=C2CCNC1=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L55741
4390 COC1=CC=CC(CN(C)C2=NC(NC3(CCSCC3)C(O)=O)=NC(NC(CC3=CC=CC=C3)C3=CC=CC=C3)=N2)=C1 L69958
4391 CN(CCC(O)C1=CC=CC=C1)C1=NC(=NC(NC2=CC=C(OC3=CC=C(N)C=C3)C=C2)=N1)N1CCC(CCCC(O)=O)CC1 L24663
4392 C[C@H](NC1=NC(NC2=CC=C(N)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1 L50041
4393 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@@H]2C[C@@H]2F)=N1 L41346
4394 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=C(C)C=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53029
4395 COC1=C(CCNC2=NC(=NC(NC[C@H](C)C(O)=O)=N2)N(C)CCC(O)C2=CC=CC=C2)C=C(Br)C=C1 L92823
4396 CCCCN(CC1=CC=CC=C1)C1=NC(NCC2=C(OC)C(OC)=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L10472
4397 CN(CCC1=CNC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72847
4398 C[C@@H](CNC1=NC(N[C@@H](C)C2=CC=C(Br)C=C2)=NC(NCC2=CC(C)=CC=C2)=N1)C(O)=O L86630
4399 C[C@@H](CNC1=NC(N[C@H](C)C2=CC=C(Br)C=C2)=NC(NCCC2=C(Cl)C=C(Cl)C=C2)=N1)C(O)=O L89440
4400 C[C@@H](CNC1=NC(NC2=CC=CC(=C2)C2=CC=CC=C2)=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C(O)=O L96832
4401 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCC2=C(C=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53313
4402 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C(CC3=CC=NC=C3)C=C2)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L26667
4403 C[C@@H](CNC1=NC(=NC(NCC2=CSC(=N2)C2=CC=CS2)=N1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74332
4404 CC1=CC2=C(NC=C2CCNC2=NC(=NC(=N2)N2CCC(CCCC(O)=O)CC2)N2CCN(CC2)C2=CC=CC(C)=C2)C=C1 L5417
4405 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC=C2NC2=CC=CC=C2)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L61245
4406 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F)C1=CC=C(Br)C=C1 L52531
4407 CN(CC1=CC=CN=C1)C1=NC(=NC(=N1)N1CC(CO)OC2=CC=CC=C12)N1CCC(CCCC(O)=O)CC1 L649
4408 COC1=CC=C(CCNC2=NC(=NC(NCC3=CC=C(Cl)C=C3Cl)=N2)N2CCC(CCCC(O)=O)CC2)C=C1Br L30683
4409 CC1=CC2=C(NC=C2CCNC2=NC(NC3=CC=C(N)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5497
4410 OC(=O)C1(CCSCC1)NC1=NC(NCC(C2=CC=CC=C2)C2=CC=CC=C2)=NC(=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L70086
4411 CCN(CC1=CC(C)=CC=C1)C1=NC(NCCC2=C(C)C=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53025
4412 CN(CC1=CC=CC(C)=C1)C1=NC(=NC(NCC2=CC=CC(=C2)C(F)(F)F)=N1)N1CCC(CCCC(O)=O)CC1 L27396
4413 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCC2=CC(C)=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16358
4414 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(F)C=C2)=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=N1 L31276
4415 C[C@@H](CNC1=NC(=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1)C(O)=O L89853
4416 C[C@H](NC1=NC(NC2=CC=C(N)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=C(Br)C=C1 L49849
4417 OC(=O)CCCC1CCN(CC1)C1=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=NC(=N1)N1CCOCC1 L35738
4418 CN(CCC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1 L54527
4419 NC1=CC(Cl)=C(Cl)C=C1NC1=NC(NCCC2=CC=CS2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L25129
4420 OC(=O)C1(CCSCC1)NC1=NC(N[C@@H]2C[C@@H]2F)=NC(=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L41286
4421 CN(C)CCCNC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L55147
4422 COC1=CC=CC(CN(C)C2=NC(=NC(NC3=CC=C4C=CC=CC4=C3)=N2)N2CCC(CCCC(O)=O)CC2)=C1 L26374
4423 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC=C2Br)=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=N1 L26895
4424 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(OC(F)(F)F)=C2)=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=N1 L30477
4425 CN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(Cl)C(Cl)=CC=C2)=N1 L64577
